ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_303ZUGS,5/27/2010,5/27/2011,Male,29,5/27/2010,2,Saloon,Blue,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_02XA0UK,6/1/2010,6/1/2011,,34,6/1/2010,2,,,,,,Car Classic,0
ID_79CNA3S,6/1/2010,6/1/2011,Male,52,6/1/2010,2,SUV,Green,Lexus,Ojo,Lagos,Car Classic,0
ID_9UNC95T,6/1/2010,6/1/2011,Male,35,6/1/2010,2,Saloon,Silver,Toyota,Effurun,Delta,Car Classic,0
ID_C0DPGMH,6/1/2010,6/1/2011,Male,49,6/1/2010,3,SUV,Black,Toyota,,,Car Classic,0
ID_DEU9N3P,6/1/2010,6/1/2011,Male,40,6/1/2010,1,Saloon,Blue,Honda,Ogbomoso,Oyo,CarSafe,0
ID_P9VV2C3,6/1/2010,6/1/2011,Female,26,6/1/2010,2,Saloon,Red,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_RSBQXH4,6/1/2010,6/1/2011,Male,41,6/1/2010,3,SUV,Green,Toyota,,,Car Classic,0
ID_VBZGQKR,6/1/2010,6/1/2011,Male,47,6/1/2010,2,,,Kia,,,Car Classic,0
ID_SL8WRV5,6/1/2010,6/1/2011,Female,31,6/1/2010,2,,,,Bonny,Rivers,Car Plus,1
ID_4W2J2NJ,6/1/2010,6/1/2011,Male,40,6/1/2010,2,Saloon,White,Toyota,,,Car Classic,0
ID_X43RB5L,6/1/2010,6/1/2011,Male,44,6/1/2010,2,,Blue,Mercedes,,,Car Classic,0
ID_REYGI2U,6/1/2010,6/1/2011,Male,120,6/1/2010,2,,,,Abuja Municipal,Abuja,CVTP,1
ID_CDA5LDK,6/1/2010,6/1/2011,Entity,20,6/1/2010,1,,,,Tarauni,Kano,Muuve,0
ID_SAGKF6F,6/1/2010,6/1/2011,Female,32,6/1/2010,1,Saloon,Grey,Toyota,Bwari,Abuja,Car Classic,0
ID_5SV5NUX,6/2/2010,6/2/2011,Male,140,6/2/2010,2,Saloon,White,Toyota,Effurun,Delta,CarSafe,0
ID_7WSMTLN,6/2/2010,6/2/2011,Female,31,6/2/2010,3,,,,,,CarSafe,0
ID_O3RK45K,6/2/2010,6/2/2011,Female,43,6/2/2010,1,,,,Ogbomoso,Oyo,Car Classic,0
ID_OYL50BQ,6/2/2010,6/2/2011,Female,36,6/2/2010,1,,,Mercedes,Warri South,Delta,CarSafe,0
ID_QRY5RLU,6/2/2010,6/2/2011,Male,75,6/2/2010,1,,,,Zaria,Kaduna,Car Classic,0
ID_VA1X4CS,6/2/2010,6/2/2011,Male,40,6/2/2010,2,Saloon,Blue,BMW,,,Car Classic,0
ID_VPXQOTR,6/2/2010,6/2/2011,Male,69,6/2/2010,3,Saloon,Silver,Toyota,Kaduna-South,Kaduna,CarSafe,0
ID_XM73JEG,6/2/2010,6/2/2011,Female,36,6/2/2010,3,Saloon,Silver,Toyota,,,Car Classic,0
ID_YXBWKCM,6/2/2010,6/2/2011,Female,34,6/2/2010,3,Saloon,Silver,Toyota,,,Car Classic,1
ID_8W1UHCI,6/2/2010,6/2/2011,Male,40,6/2/2010,3,Saloon,Blue,Toyota,,,Car Classic,0
ID_4X566E0,6/2/2010,6/2/2011,Female,30,6/2/2010,3,Saloon,Unknown,Toyota,,,Car Plus,0
ID_EB8VXZP,6/2/2010,6/2/2011,Male,20,6/2/2010,1,,Grey,Lexus,,,Car Classic,0
ID_3X9FBFY,6/3/2010,6/3/2011,Female,41,6/3/2010,2,SUV,Black,Toyota,,,Car Classic,0
ID_45PVV2J,6/3/2010,6/3/2011,Female,56,6/3/2010,2,,,,Nasarawa,Kano,Car Classic,0
ID_9SH8CZF,6/3/2010,6/3/2011,Male,50,6/3/2010,1,SUV,Black,Mercedes,,,Car Classic,0
ID_C2NSX2W,6/3/2010,6/3/2011,Entity,3,6/3/2010,3,,,,Kuje,Abuja,CVTP,0
ID_D76N0TF,6/3/2010,6/3/2011,Female,30,6/3/2010,2,Sedan,White,Mercedes,Ibadan-North,Oyo,Car Classic,0
ID_EWBPRMY,6/3/2010,6/3/2011,,120,6/3/2010,2,,Black,Infiniti,,,Customized Motor,0
ID_K52DV45,6/3/2010,6/3/2011,Female,36,6/3/2010,2,Saloon,Black,Infiniti,,,Car Classic,0
ID_RIQZ3GV,6/3/2010,6/3/2011,Male,55,6/3/2010,1,SUV,Red,Toyota,,,Customized Motor,0
ID_RNT8UN4,6/3/2010,6/3/2011,Male,50,6/3/2010,1,Saloon,Black,Honda,,,CarSafe,0
ID_R7AB7ZA,6/3/2010,6/3/2011,Male,34,6/3/2010,2,Saloon,Blue,Toyota,Kuje,Abuja,Car Classic,1
ID_55IGESZ,6/3/2010,6/3/2011,Entity,10,6/3/2010,3,Pick Up,Unknown,Ford,Sagamu,Ogun,CVTP,0
ID_CIOKONV,6/3/2010,6/3/2011,Male,39,6/3/2010,1,,Red & White,Iveco,Makurdi,Benue,CVTP,0
ID_UNY4NE2,6/3/2010,6/3/2011,Male,30,6/3/2010,2,Saloon,Silver,Toyota,,,Car Classic,0
ID_NWJPKJ7,6/3/2010,6/3/2011,Male,40,6/3/2010,1,Saloon,Unknown,Volkswagen,,,Car Plus,1
ID_R0CUMUY,6/3/2010,6/3/2011,Entity,42,6/3/2010,2,,Unknown,Iveco,Makurdi,Benue,CVTP,1
ID_KKFOD8Y,6/3/2010,6/3/2011,Entity,18,6/3/2010,2,,Black,Hyundai,,,Customized Motor,0
ID_37NA0J6,6/4/2010,6/4/2011,Male,46,6/4/2010,2,,,BMW,Kaduna-South,Kaduna,Car Plus,0
ID_5CNQFZ6,6/4/2010,6/4/2011,Female,28,6/4/2010,2,Saloon,Red,Toyota,Ikorodu,Lagos,Car Classic,0
ID_86RUPGP,6/4/2010,6/4/2011,Female,42,6/4/2010,1,Saloon,Black,Toyota,,,Car Classic,0
ID_DFRDH2W,6/4/2010,6/4/2011,Male,36,6/4/2010,1,,,,Ado-Odo/Ota,Ogun,CarSafe,0
ID_KSBWIKE,6/4/2010,6/4/2011,Male,61,6/4/2010,2,,Gold,Toyota,,,Car Classic,0
ID_RODMXI9,6/4/2010,6/4/2011,Male,34,6/4/2010,2,,,,Effurun,Delta,Car Classic,0
ID_W3J2688,6/4/2010,6/4/2011,Male,34,6/4/2010,1,,,,,,Car Classic,0
ID_XQKJUTU,6/4/2010,6/4/2011,Male,49,6/4/2010,2,Saloon,Unknown,Hyundai,,,CarSafe,0
ID_YR5APO5,6/4/2010,6/4/2011,Male,39,6/4/2010,3,Saloon,Silver,Toyota,Enugu-East,Enugu,CarSafe,0
ID_0F1PDB1,6/4/2010,6/4/2011,Male,38,6/4/2010,2,Saloon,Grey,Toyota,Kaduna-North,Kaduna,Car Classic,1
ID_AOJRVR7,6/4/2010,6/4/2011,Female,39,6/4/2010,2,Saloon,White,Toyota,Warri South,Delta,Car Classic,1
ID_SZ2CUCX,6/4/2010,6/4/2011,Unknown,25,6/4/2010,1,,Unknown,Iveco,,,CVTP,0
ID_C6T4CJS,6/4/2010,6/4/2011,Male,31,6/4/2010,2,SUV,Red,Lexus,,,Car Classic,0
ID_NX41BUN,6/4/2010,6/4/2011,Male,40,6/4/2010,1,Saloon,Unknown,Toyota,Eti-Osa,Lagos,Car Classic,0
ID_DWJRXRZ,6/4/2010,6/4/2011,Male,44,6/4/2010,2,SUV,Black,Honda,,,Car Classic,0
ID_1GIZPB6,6/5/2010,6/5/2011,Male,53,6/5/2010,3,,,,,,CarSafe,0
ID_3OFREOZ,6/5/2010,6/5/2011,Entity,40,6/5/2010,2,SUV,White,Mercedes,Obio-Akpor,Rivers,Car Classic,0
ID_4MVUK1J,6/5/2010,6/5/2011,Male,60,6/5/2010,2,Saloon,Ash,Toyota,,,Car Classic,0
ID_93XUPM5,6/5/2010,6/5/2011,Male,42,6/5/2010,3,,,,,,CarSafe,1
ID_C676K01,6/5/2010,6/5/2011,Male,30,6/5/2010,3,Saloon,Grey,Toyota,,,Car Classic,0
ID_FD28IXW,6/5/2010,6/5/2011,Male,32,6/5/2010,2,Saloon,Silver,Toyota,,,Car Plus,0
ID_GXCN2V0,6/5/2010,6/5/2011,Male,38,6/5/2010,1,,,,,,Car Classic,0
ID_H4V9FFJ,6/5/2010,6/5/2011,Unknown,20,6/5/2010,3,,,,,,Car Classic,0
ID_IQ2HAIG,6/5/2010,6/5/2011,Joint Gender,40,6/5/2010,2,Saloon,Red,Toyota,,,CarSafe,0
ID_QSAGLZM,6/5/2010,6/5/2011,Male,40,6/5/2010,1,Saloon,Blue,Toyota,Asaba,Delta,CarSafe,0
ID_TL7XYA4,6/5/2010,6/5/2011,Female,39,6/5/2010,2,,,,,,CarSafe,0
ID_X87F79Y,6/5/2010,6/5/2011,Male,40,6/5/2010,2,Saloon,Blue,Toyota,Obio-Akpor,Rivers,CarSafe,1
ID_PI96RGD,6/5/2010,6/5/2011,Female,37,6/5/2010,2,SUV,Silver,Lexus,,,Car Classic,1
ID_GZ412S0,6/5/2010,6/5/2011,,120,6/5/2010,3,,,Lexus,Zaria,Kaduna,Muuve,0
ID_60L79WP,6/6/2010,6/6/2011,Male,38,6/6/2010,1,Saloon,Black,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_6KRULZH,6/6/2010,6/6/2011,Male,52,6/6/2010,2,Saloon,Black,Toyota,,,Car Classic,0
ID_6LFSANT,6/6/2010,6/6/2011,Male,38,6/6/2010,1,Saloon,White,BMW,,,CarSafe,0
ID_KK04G4Y,6/6/2010,6/6/2011,Female,-76,6/6/2010,3,,,Hyundai,Gboko,Benue,CVTP,0
ID_KZ2Q9DP,6/6/2010,6/6/2011,Joint Gender,20,6/6/2010,2,,Black,Kia,,,Customized Motor,0
ID_NPGOUN5,6/6/2010,6/6/2011,Entity,93,6/6/2010,2,,Unknown,Toyota,Warri South,Delta,CarSafe,0
ID_TZ40O9B,6/6/2010,6/6/2011,Male,35,6/6/2010,2,Saloon,Green,Toyota,Kaduna-North,Kaduna,Car Classic,0
ID_VCVRN1Y,6/6/2010,6/6/2011,Female,59,6/6/2010,1,,,,Asaba,Delta,Car Classic,0
ID_VLS9GUJ,6/6/2010,6/6/2011,Male,32,6/6/2010,1,,,,Ijebu Ode,Ogun,CarSafe,0
ID_WNHGOJY,6/6/2010,6/6/2011,Female,41,6/6/2010,2,Saloon,Unknown,Toyota,Abuja Municipal,Abuja,Car Classic,1
ID_PNCYAJR,6/6/2010,6/6/2011,Male,120,6/6/2010,3,,,Iveco,,,CVTP,0
ID_OBVKVY1,6/6/2010,6/6/2011,,4,6/6/2010,2,SUV,Black,Hyundai,,,Car Classic,0
ID_O4OHSGI,6/6/2010,6/6/2011,Male,42,6/6/2010,1,SUV,Black,Toyota,,,Car Classic,1
ID_088DOQ3,6/6/2010,6/6/2011,Female,50,6/6/2010,2,Saloon,Black,Toyota,,,Car Classic,0
ID_9QZOI6O,6/6/2010,6/6/2011,Female,37,6/6/2010,2,SUV,Black,Toyota,,,Car Classic,0
ID_S70SIBM,6/6/2010,6/6/2011,Male,36,6/6/2010,2,Saloon,Silver,Toyota,Tarauni,Kano,Car Plus,0
ID_6VLWW4D,6/6/2010,6/6/2011,Female,3,6/6/2010,2,Saloon,Red,Toyota,,,Car Classic,0
ID_77YJF7A,6/7/2010,6/7/2011,Male,7,6/7/2010,2,Saloon,Grey,Toyota,Makurdi,Benue,Car Classic,0
ID_8331ADT,6/7/2010,6/7/2011,,120,6/7/2010,3,,Black,Kia,Gboko,Benue,Customized Motor,0
ID_BV0MD41,6/7/2010,6/7/2011,Female,37,6/7/2010,2,SUV,Ash,Toyota,,,Car Classic,0
ID_GUW4TMW,6/7/2010,6/7/2011,Male,1,6/7/2010,2,Saloon,Blue,Jeep,,,CarSafe,0
ID_IXAJI00,6/7/2010,6/7/2011,Unknown,35,6/7/2010,2,Saloon,Black,Toyota,,,CarSafe,0
ID_Y71ZRZZ,6/7/2010,6/7/2011,Male,33,6/7/2010,1,Saloon,Silver,Toyota,Kaduna-North,Kaduna,Car Classic,1
ID_QOM16EB,6/7/2010,6/7/2011,Entity,10,6/7/2010,3,Saloon,Blue,Toyota,Makurdi,Benue,Car Plus,0
ID_P0JTS2M,6/7/2010,6/7/2011,Female,33,6/7/2010,2,Saloon,Blue,Toyota,Zaria,Kaduna,Car Classic,1
ID_CDA5LDK,6/7/2010,6/7/2011,Entity,20,6/7/2010,3,,,,,,Muuve,1
ID_IC31OU2,6/7/2010,6/7/2011,Male,43,6/7/2010,1,,Unknown,Toyota,,,Car Classic,0
ID_005QMC3,6/8/2010,6/8/2011,Male,43,6/8/2010,2,Saloon,Red,Toyota,,,Car Classic,0
ID_2FVQ9ZF,6/8/2010,6/8/2011,Male,30,6/8/2010,1,Saloon,White,Toyota,,,Car Classic,0
ID_4N792YQ,6/8/2010,6/8/2011,Male,33,6/8/2010,2,Saloon,White,Toyota,,,Car Classic,0
ID_9DTT5A4,6/8/2010,6/8/2011,Female,50,6/8/2010,2,Saloon,White,Chevrolet,,,CarSafe,0
ID_9H0KJZI,6/8/2010,6/8/2011,Female,32,6/8/2010,2,Saloon,Gold,Toyota,,,Car Plus,0
ID_GZHRF62,6/8/2010,6/8/2011,Female,30,6/8/2010,1,Saloon,Black,Toyota,Abeokuta,Ogun,CarSafe,0
ID_IH3B45A,6/8/2010,6/8/2011,Male,34,6/8/2010,2,Saloon,White,Toyota,,,CarFlex,0
ID_U1C44ZS,6/8/2010,6/8/2011,Male,37,6/8/2010,2,Saloon,Black,Lexus,,,CarSafe,0
ID_UQLN6PA,6/8/2010,6/8/2011,Female,42,6/8/2010,2,Saloon,Blue,Volkswagen,Tarauni,Kano,CarSafe,0
ID_YI8KBE8,6/8/2010,6/8/2011,Female,30,6/8/2010,2,Saloon,Blue,Toyota,Kuje,Abuja,Car Classic,0
ID_RZ3LB1V,6/8/2010,6/8/2011,Male,120,6/8/2010,2,Bus,White,Scania,,,CVTP,1
ID_RBU2CB3,6/8/2010,6/8/2011,Male,43,6/8/2010,3,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_JLNBXSP,6/8/2010,6/8/2011,Entity,42,6/8/2010,1,,,Iveco,,,CVTP,1
ID_QAVX4VV,6/8/2010,6/8/2011,Male,31,6/8/2010,3,Saloon,Grey,Toyota,,,Car Classic,1
ID_SWD8MOI,6/8/2010,6/8/2011,Male,34,6/8/2010,3,,Grey,Toyota,,,Car Classic,0
ID_0Y8AKVQ,6/8/2010,6/8/2011,Female,45,6/8/2010,2,SUV,Grey,Lexus,,,Car Classic,0
ID_6T88BRP,6/9/2010,6/9/2011,Female,39,6/9/2010,3,Saloon,Silver,Lexus,,,Car Classic,0
ID_81F1TKM,6/9/2010,6/9/2011,Male,43,6/9/2010,3,SUV,Black,Volvo,Enugu-East,Enugu,Car Classic,0
ID_8FWTQ1N,6/9/2010,6/9/2011,Male,37,6/9/2010,2,,,,Eti-Osa,Lagos,Car Classic,0
ID_EDB1MFR,6/9/2010,6/9/2011,Female,37,6/9/2010,2,SUV,Black,Honda,Makurdi,Benue,Car Classic,0
ID_GQFFP8F,6/9/2010,6/9/2011,Male,40,6/9/2010,1,Saloon,Silver,Honda,Bonny,Rivers,CarSafe,0
ID_OL9N3EG,6/9/2010,6/9/2011,Male,35,6/9/2010,3,Saloon,Black,Toyota,Kuje,Abuja,Car Plus,0
ID_R4G45QE,6/9/2010,6/9/2011,Male,31,6/9/2010,2,Saloon,Black,Lexus,,,Car Classic,0
ID_RZHIOEK,6/9/2010,6/9/2011,Female,34,6/9/2010,2,Saloon,Black,Toyota,Abeokuta,Ogun,Car Classic,0
ID_Y6CWFVO,6/9/2010,6/9/2011,Male,40,6/9/2010,2,Saloon,Silver,Hyundai,,,Car Plus,0
ID_6HXYEM5,6/9/2010,6/9/2011,Male,31,6/9/2010,2,Saloon,Grey,Lexus,,,Car Plus,0
ID_EB5HXMH,6/9/2010,6/9/2011,Male,46,6/9/2010,2,Saloon,Blue,Honda,,,CarFlex,1
ID_3BYX20J,6/9/2010,6/9/2011,Male,52,6/9/2010,2,,Black,Toyota,Kuje,Abuja,Car Classic,0
ID_0Z2H7L4,6/10/2010,6/10/2011,Male,45,6/10/2010,2,SUV,Red,Toyota,,,Car Classic,0
ID_2THCWKR,6/10/2010,6/10/2011,Female,55,6/10/2010,2,,,,Enugu-East,Enugu,CVTP,0
ID_BEWKIW9,6/10/2010,6/10/2011,Male,36,6/10/2010,2,Saloon,Silver,Honda,Makurdi,Benue,Car Classic,0
ID_DI99RYU,6/10/2010,6/10/2011,Female,36,6/10/2010,1,SUV,Black,Ford,,,Car Classic,0
ID_F2DUR1A,6/10/2010,6/10/2011,Entity,120,6/10/2010,3,,Unknown,Toyota,,,CVTP,0
ID_FUO0NJ5,6/10/2010,6/10/2011,Male,46,6/10/2010,2,Saloon,Black,Toyota,Gboko,Benue,CarSafe,0
ID_KYJV6YO,6/10/2010,6/10/2011,Female,28,6/10/2010,2,Saloon,Blue,Hyundai,,,Car Plus,1
ID_QTOW0WS,6/10/2010,6/10/2011,Male,34,6/10/2010,3,SUV,Black,Toyota,,,Car Classic,0
ID_WPZTBZR,6/10/2010,6/10/2011,Male,50,6/10/2010,3,Saloon,Blue,Toyota,Port Harcourt,Rivers,CarSafe,0
ID_ONOB3DT,6/10/2010,6/10/2011,Female,38,6/10/2010,3,Saloon,White,Toyota,,,Car Classic,0
ID_GRDEXKC,6/10/2010,6/10/2011,Male,20,6/10/2010,2,,Unknown,Iveco,,,CVTP,1
ID_0TO9PYJ,6/10/2010,6/10/2011,Entity,20,6/10/2010,1,,,,Obio-Akpor,Rivers,Muuve,1
ID_UZ06L0I,6/10/2010,6/10/2011,Unknown,25,6/10/2010,2,,Red,Iveco,Ogbomoso,Oyo,CVTP,1
ID_MGSDK6X,6/10/2010,6/10/2011,Male,31,6/10/2010,2,Saloon,Black,Toyota,,,Car Classic,0
ID_38391DV,6/11/2010,6/11/2011,Female,52,6/11/2010,2,SUV,Black,Lexus,,,Car Classic,0
ID_6ECN3Z8,6/11/2010,6/11/2011,,12,6/11/2010,3,,Grey,Hyundai,,,Customized Motor,0
ID_BX1QW8Q,6/11/2010,6/11/2011,Female,45,6/11/2010,2,SUV,Black,Hyundai,,,Car Classic,0
ID_CM9V0ZH,6/11/2010,6/11/2011,Male,60,6/11/2010,2,,,Toyota,,,Car Classic,0
ID_DTXVJIU,6/11/2010,6/11/2011,Male,32,6/11/2010,3,,,Toyota,,,Car Classic,0
ID_H71BCSG,6/11/2010,6/11/2011,Male,46,6/11/2010,2,SUV,Black,Honda,,,Car Classic,0
ID_K4XDFSY,6/11/2010,6/11/2011,Unknown,34,6/11/2010,3,,,,,,Car Classic,0
ID_KLQGFZK,6/11/2010,6/11/2011,Male,71,6/11/2010,1,SUV,Black,Toyota,,,Car Classic,0
ID_O8XEVBN,6/11/2010,6/11/2011,Female,42,6/11/2010,2,Saloon,White,Nissan,,,CarSafe,0
ID_OHM8FDX,6/11/2010,6/11/2011,Male,52,6/11/2010,2,Saloon,Black,Toyota,,,CarSafe,0
ID_PLV51SO,6/11/2010,6/11/2011,,120,6/11/2010,1,,,Toyota,Kano Municipal,Kano,CVTP,0
ID_RYAVP1P,6/11/2010,6/11/2011,Female,50,6/11/2010,3,Saloon,White,Hyundai,Obio-Akpor,Rivers,CarSafe,0
ID_YA42Q1Y,6/11/2010,6/11/2011,Male,49,6/11/2010,2,Saloon,Silver,Toyota,,,Car Classic,0
ID_NX41BUN,6/11/2010,6/11/2011,Male,40,6/11/2010,2,Saloon,Unknown,Toyota,,,Car Classic,0
ID_U83QIP0,6/11/2010,6/11/2011,Female,48,6/11/2010,3,SUV,Gold,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_IYNSDKX,6/11/2010,6/11/2011,Male,48,6/11/2010,2,SUV,Red,Toyota,,,Car Classic,0
ID_0OBXCP6,6/12/2010,6/12/2011,Male,57,6/12/2010,2,SUV,Blue,Hyundai,,,CarSafe,0
ID_APFGY42,6/12/2010,6/12/2011,Male,37,6/12/2010,2,SUV,Brown,Lexus,Ibadan-North,Oyo,Car Classic,0
ID_BM566YJ,6/12/2010,6/12/2011,Male,34,6/12/2010,2,Saloon,Silver,Pontiac,,,Car Classic,0
ID_E6PF3K1,6/12/2010,6/12/2011,Male,120,6/12/2010,1,SUV,White,Mercedes,,,Car Classic,0
ID_JMNKCJ4,6/12/2010,6/12/2011,Female,28,6/12/2010,2,Saloon,Red,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_M3OHXBZ,6/12/2010,6/12/2011,,1,6/12/2010,2,,,,Enugu-East,Enugu,Motor Cycle,0
ID_SCSI944,6/12/2010,6/12/2011,Male,51,6/12/2010,3,Saloon,Red,Toyota,,,CarSafe,0
ID_WWVLVMX,6/12/2010,6/12/2011,,120,6/12/2010,2,,Unknown,Toyota,Badagry,Lagos,Muuve,0
ID_WV79ROK,6/12/2010,6/12/2011,Female,40,6/12/2010,3,,,Toyota,,,Car Classic,0
ID_BZLXPTQ,6/12/2010,6/12/2011,Male,37,6/12/2010,2,Saloon,Blue,Toyota,,,Car Classic,0
ID_JYC1CXZ,6/12/2010,6/12/2011,Female,39,6/12/2010,3,Saloon,Silver,Toyota,,,Car Classic,0
ID_RZ3LB1V,6/12/2010,6/12/2011,Male,120,6/12/2010,1,Bus,White,Scania,Effurun,Delta,CVTP,0
ID_N5J5SGJ,6/12/2010,6/12/2011,,120,6/12/2010,2,,,,Kano Municipal,Kano,Muuve,1
ID_2EOW8OM,6/13/2010,6/13/2011,Unknown,35,6/13/2010,1,Saloon,Green,Toyota,,,Car Classic,1
ID_71P2NQ4,6/13/2010,6/13/2011,Female,51,6/13/2010,2,SUV,Grey,Mercedes,Epe,Lagos,Car Classic,0
ID_CQ74EPM,6/13/2010,6/13/2011,Male,47,6/13/2010,1,,,,,,Car Classic,0
ID_NIATZXL,6/13/2010,6/13/2011,Joint Gender,40,6/13/2010,3,,,Mercedes,Otukpo,Benue,Car Classic,0
ID_OY3NTL3,6/13/2010,6/13/2011,Female,32,6/13/2010,1,Saloon,White,Toyota,Gboko,Benue,CarSafe,0
ID_X1Q44LG,6/13/2010,6/13/2011,Female,59,6/13/2010,2,Saloon,Black,Toyota,,,Car Classic,0
ID_ZOQVXK2,6/13/2010,6/13/2011,Male,39,6/13/2010,2,SUV,Blue,BMW,,,Car Plus,0
ID_Q9JC0B1,6/13/2010,6/13/2011,,58,6/13/2010,2,Truck,White,Iveco,Gboko,Benue,CVTP,0
ID_33AB5R2,6/14/2010,6/14/2011,Female,120,6/14/2010,3,,Red & Black,Hyundai,Otukpo,Benue,Car Classic,0
ID_ACEX2F2,6/14/2010,6/14/2011,Male,39,6/14/2010,2,Saloon,Black,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_E051Y3W,6/14/2010,6/14/2011,Male,43,6/14/2010,2,,,,Bwari,Abuja,CarSafe,0
ID_HGDU844,6/14/2010,6/14/2011,Female,36,6/14/2010,2,Saloon,White,Mercedes,Otukpo,Benue,Car Classic,1
ID_IV705V0,6/14/2010,6/14/2011,Entity,120,6/14/2010,2,,Unknown,Toyota,,,CVTP,0
ID_KF4VS90,6/14/2010,6/14/2011,Joint Gender,20,6/14/2010,2,,Black,Mercedes,Kaduna-North,Kaduna,Customized Motor,0
ID_O338E47,6/14/2010,6/14/2011,Unknown,42,6/14/2010,2,Saloon,Blue,Toyota,,,CarSafe,0
ID_U8LFE5E,6/14/2010,6/14/2011,Female,28,6/14/2010,3,Saloon,Black,Toyota,,,Car Classic,0
ID_XIKP2K5,6/14/2010,6/14/2011,Male,69,6/14/2010,3,Saloon,Green,Toyota,Obio-Akpor,Rivers,Car Classic,1
ID_W8RO33C,6/14/2010,6/14/2011,Entity,20,6/14/2010,3,,Unknown,,,,Muuve,0
ID_FYZDUX8,6/14/2010,6/14/2011,Female,38,6/14/2010,2,SUV,Wine,Honda,,Benue,Car Plus,1
ID_CDA5LDK,6/14/2010,6/14/2011,Entity,20,6/14/2010,1,,,,Port Harcourt,Rivers,Muuve,0
ID_9O1PYTU,6/14/2010,6/14/2011,,120,6/14/2010,2,,Unknown,Honda,,,Car Classic,1
ID_S1PLBU6,6/14/2010,6/14/2011,Male,31,6/14/2010,3,SUV,Black,Mercedes,,,Car Classic,0
ID_W9DWRXJ,6/14/2010,6/14/2011,Male,34,6/14/2010,2,Saloon,Grey,Toyota,,,Car Classic,1
ID_YXYREAX,6/14/2010,6/14/2011,Male,54,6/14/2010,2,,,Lexus,Kosofe,Lagos,Customized Motor,1
ID_8N35CR1,6/14/2010,6/14/2011,Male,28,6/14/2010,3,,Silver,Toyota,,,Car Classic,0
ID_RJT5GE0,6/14/2010,6/14/2011,Male,35,6/14/2010,1,Saloon,Gold,Toyota,,,Car Classic,0
ID_6GH8SSO,6/15/2010,6/15/2011,Male,36,6/15/2010,3,Saloon,Blue,Kia,,,CarSafe,0
ID_79H1N5T,6/15/2010,6/15/2011,Female,37,6/15/2010,2,Saloon,Black,Toyota,Badagry,Lagos,CarSafe,0
ID_CO9QZ1P,6/15/2010,6/15/2011,Male,30,6/15/2010,3,,,,Epe,Lagos,Car Classic,0
ID_FK2KSBV,6/15/2010,6/15/2011,Female,45,6/15/2010,2,,Silver,Lexus,,,Car Classic,0
ID_R63FXE0,6/15/2010,6/15/2011,Male,66,6/15/2010,3,Saloon,Black,Toyota,Ojo,Lagos,Car Classic,0
ID_TYD0OS8,6/15/2010,6/15/2011,Female,1,6/15/2010,1,Saloon,Silver,Nissan,Asaba,Delta,CarSafe,0
ID_URABBLH,6/15/2010,6/15/2011,Female,38,6/15/2010,2,SUV,Unknown,Toyota,,,Car Classic,0
ID_XQLCIKG,6/15/2010,6/15/2011,,20,6/15/2010,2,SUV,Red,Lexus,,,Customized Motor,1
ID_1EPDMGM,6/15/2010,6/15/2011,Male,48,6/15/2010,3,Saloon,Silver,Toyota,,,Car Classic,0
ID_DDKI44M,6/15/2010,6/15/2011,Female,36,6/15/2010,3,SUV,White,Toyota,Nsukka,Enugu,Car Classic,0
ID_0H49SVS,6/15/2010,6/15/2011,Male,43,6/15/2010,2,Saloon,Brown,Toyota,,,Car Classic,0
ID_220S94T,6/15/2010,6/15/2011,Male,45,6/15/2010,2,Saloon,Red,Honda,,,CarFlex,0
ID_WCX11YF,6/15/2010,6/15/2011,Female,32,6/15/2010,2,Sedan,Silver,Lexus,,,Car Classic,0
ID_B1QIGGS,6/15/2010,6/15/2011,Male,29,6/15/2010,2,Saloon,Grey,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_GRDEXKC,6/15/2010,6/15/2011,Male,20,6/15/2010,1,,Unknown,Iveco,,,CVTP,0
ID_M5P8OLT,6/15/2010,6/15/2011,Male,42,6/15/2010,2,Saloon,Unknown,Toyota,Tarauni,Kano,Car Classic,0
ID_0V42RVF,6/15/2010,6/15/2011,Female,39,6/15/2010,1,Mini Bus,Silver,Toyota,,,Car Classic,0
ID_0EMO48C,6/16/2010,6/16/2011,,50,6/16/2010,1,,White,Mitsubishi,,,CVTP,0
ID_5DA2T0Q,6/16/2010,6/16/2011,Male,28,6/16/2010,2,,,,Bonny,Rivers,CarSafe,0
ID_5HULS89,6/16/2010,6/16/2011,Female,1,6/16/2010,1,Saloon,Red,Honda,,,CarSafe,0
ID_5MMWRSY,6/16/2010,6/16/2011,Male,43,6/16/2010,3,SUV,Black,Toyota,,,Customized Motor,0
ID_9KPQSAA,6/16/2010,6/16/2011,Female,37,6/16/2010,1,Saloon,Silver,Honda,,,CarSafe,0
